name,url,url status,api_endpoint,api status
County Vet Pop_Louisiana,https://capmanagementllc.partner.socrata.com/d/88zf-6kcs,,https://capmanagementllc.partner.socrata.com/resource/88zf-6kcs.json,
County Vet Pop_Oregon,https://capmanagementllc.partner.socrata.com/d/b9mb-gji7,,https://capmanagementllc.partner.socrata.com/resource/b9mb-gji7.json,
County Vet Pop_West Virginia,https://capmanagementllc.partner.socrata.com/d/ep74-a9iu,,https://capmanagementllc.partner.socrata.com/resource/ep74-a9iu.json,
View based on Form 57 (Team Uno),https://capmanagementllc.partner.socrata.com/d/xh7n-vemm,,https://capmanagementllc.partner.socrata.com/resource/xh7n-vemm.json,
Form 57 Highway-Rail Grade Crossing Accidents (Team 2),https://capmanagementllc.partner.socrata.com/d/6epq-dwyr/revisions/1,,,
FREQUENCY OF CROSSING COLLISIONS (FATAL INCIDENTS) (25 columns) Test,https://capmanagementllc.partner.socrata.com/d/kamd-racb,,https://capmanagementllc.partner.socrata.com/resource/kamd-racb.json,
Copy of CNCS State Profile Data 2016-2017,https://capmanagementllc.partner.socrata.com/d/uc7m-hqfw,,https://capmanagementllc.partner.socrata.com/resource/uc7m-hqfw.json,
County Multipolygon (as Text),https://capmanagementllc.partner.socrata.com/d/htsd-vvfj,,https://capmanagementllc.partner.socrata.com/resource/htsd-vvfj.json,
4.13 Injury Month Day Count,https://capmanagementllc.partner.socrata.com/d/9pzs-uws3/revisions/2,,https://capmanagementllc.partner.socrata.com/resource/9pzs-uws3:2.json,
4.13 Fatal Month Day Count,https://capmanagementllc.partner.socrata.com/d/9a9y-38kc/revisions/2,,https://capmanagementllc.partner.socrata.com/resource/9a9y-38kc:2.json,
CA Truck Trailer,https://capmanagementllc.partner.socrata.com/d/twrb-guwi,,https://capmanagementllc.partner.socrata.com/resource/twrb-guwi.json,
CA Auto 19-22,https://capmanagementllc.partner.socrata.com/d/52vu-hjyd/revisions/1,,https://capmanagementllc.partner.socrata.com/resource/52vu-hjyd:1.json,
CA Truck,https://capmanagementllc.partner.socrata.com/d/s4f2-sb29,,https://capmanagementllc.partner.socrata.com/resource/s4f2-sb29.json,
Texas School Bus,https://capmanagementllc.partner.socrata.com/d/97pj-n5t3,,https://capmanagementllc.partner.socrata.com/resource/97pj-n5t3.json,
View based on VA Facilities.Virgin Islands,https://capmanagementllc.partner.socrata.com/d/n5ay-fby7,,https://capmanagementllc.partner.socrata.com/resource/n5ay-fby7.json,
County Vet Pop_Michigan,https://capmanagementllc.partner.socrata.com/d/df6p-jpge,,https://capmanagementllc.partner.socrata.com/resource/df6p-jpge.json,
View based on NCVAS County Vet Pop (Texas),https://capmanagementllc.partner.socrata.com/d/ekya-h8rh,,https://capmanagementllc.partner.socrata.com/resource/ekya-h8rh.json,
View based on NY- VA Facilities,https://capmanagementllc.partner.socrata.com/d/wfnr-shez,,https://capmanagementllc.partner.socrata.com/resource/wfnr-shez.json,
Guam,https://capmanagementllc.partner.socrata.com/d/grdz-7vyf,,https://capmanagementllc.partner.socrata.com/resource/grdz-7vyf.json,
View based on NCVAS County Vet Pop,https://capmanagementllc.partner.socrata.com/d/x8yh-uged,,https://capmanagementllc.partner.socrata.com/resource/x8yh-uged.json,
WHERE county_name is null and name is not null,https://capmanagementllc.partner.socrata.com/d/bm3k-2x85,,https://capmanagementllc.partner.socrata.com/resource/bm3k-2x85.json,
View based on Join Using Only State and County Fips,https://capmanagementllc.partner.socrata.com/d/azbp-e9gv,,https://capmanagementllc.partner.socrata.com/resource/azbp-e9gv.json,
TestRun(agGrid),https://capmanagementllc.partner.socrata.com/stories/s/2bet-9svs,,,
County Multipolygon (as Text),https://capmanagementllc.partner.socrata.com/d/htsd-vvfj/revisions/1,,,
Copy of Testing Form 57_Franklin To Suffolk,https://capmanagementllc.partner.socrata.com/d/p8cz-uc66,,https://capmanagementllc.partner.socrata.com/resource/p8cz-uc66.json,
VA Facilities.Florida.VA_Clinic,https://capmanagementllc.partner.socrata.com/d/3nkc-54ch,,https://capmanagementllc.partner.socrata.com/resource/3nkc-54ch.json,
Logs Test,https://capmanagementllc.partner.socrata.com/d/4hfm-xsnr/revisions/252,,,
Validator Logs,https://capmanagementllc.partner.socrata.com/d/ir2s-fux5/revisions/12,,,
View based on NCVAS County Vet Pop,https://capmanagementllc.partner.socrata.com/d/dhwc-mcvs,,https://capmanagementllc.partner.socrata.com/resource/dhwc-mcvs.json,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/22,,,
Next Generation Simulation (Big Dataset),https://capmanagementllc.partner.socrata.com/d/naqe-w6fs/revisions/1,,,
Wisconsin (H),https://capmanagementllc.partner.socrata.com/stories/s/xuch-2a4q,,,
Creating Maps,https://capmanagementllc.partner.socrata.com/stories/s/9bkp-wbh6,,,
[How-To Guide] - FME License Manager and Floating License Installation and Configuration_v1,https://capmanagementllc.partner.socrata.com/stories/s/9bt2-eduw,,,
Rail Casualties,https://capmanagementllc.partner.socrata.com/d/tfse-udpy,,https://capmanagementllc.partner.socrata.com/resource/tfse-udpy.json,
2023_Facilities _ Regional Offices,https://capmanagementllc.partner.socrata.com/d/gvtc-4mxw,,https://capmanagementllc.partner.socrata.com/resource/gvtc-4mxw.json,
Railroad Overview Option A,https://capmanagementllc.partner.socrata.com/stories/s/ku5q-u3es,,,
2023_VA-State-Summaries_30yr Change,https://capmanagementllc.partner.socrata.com/d/mx65-dz56,,https://capmanagementllc.partner.socrata.com/resource/mx65-dz56.json,
2023_VA State Summaries_Demo_Visuals,https://capmanagementllc.partner.socrata.com/d/bazp-xmmz,,https://capmanagementllc.partner.socrata.com/resource/bazp-xmmz.json,
Asset Inventory,https://capmanagementllc.partner.socrata.com/d/9vvb-qwmv,,https://capmanagementllc.partner.socrata.com/resource/9vvb-qwmv.json,
sample embed,https://capmanagementllc.partner.socrata.com/stories/s/msf8-newh,,,
example for jim,https://capmanagementllc.partner.socrata.com/d/ntcs-u4hc,,https://capmanagementllc.partner.socrata.com/resource/ntcs-u4hc.json,
here we go again,https://capmanagementllc.partner.socrata.com/d/qbwp-ysdg,,https://capmanagementllc.partner.socrata.com/resource/qbwp-ysdg.json,
CMS Accountable Care Organization Skilled Nursing Facility Affiliates,https://capmanagementllc.partner.socrata.com/d/am3n-stvz,,https://capmanagementllc.partner.socrata.com/resource/am3n-stvz.json,
Reviewer Three Logs,https://capmanagementllc.partner.socrata.com/d/cur6-6pq9,,https://capmanagementllc.partner.socrata.com/resource/cur6-6pq9.json,
Site Analytics: Catalog Search Terms,https://capmanagementllc.partner.socrata.com/d/8kwi-ujrp,,https://capmanagementllc.partner.socrata.com/resource/8kwi-ujrp.json,
Test Private,https://capmanagementllc.partner.socrata.com/d/92d5-7cmq,,https://capmanagementllc.partner.socrata.com/resource/92d5-7cmq.json,
NCVAS County Vet Pop,https://capmanagementllc.partner.socrata.com/d/yrdj-phvs,,https://capmanagementllc.partner.socrata.com/resource/yrdj-phvs.json,
Copy of New York (V),https://capmanagementllc.partner.socrata.com/stories/s/4mv8-husx,,,
Tiger State 05152023,https://capmanagementllc.partner.socrata.com/d/9exa-a6ej,,https://capmanagementllc.partner.socrata.com/resource/9exa-a6ej.json,
E Cigarette Use Laws,https://capmanagementllc.partner.socrata.com/d/5b5i-i36d,,https://capmanagementllc.partner.socrata.com/resource/5b5i-i36d.json,
2023_VA State Summaries_30yr Change,https://capmanagementllc.partner.socrata.com/d/yqe6-iip3,,https://capmanagementllc.partner.socrata.com/resource/yqe6-iip3.json,
VA Table Individual Columns Grouped,https://capmanagementllc.partner.socrata.com/d/t48h-8w99/revisions/1,,https://capmanagementllc.partner.socrata.com/resource/t48h-8w99:1.json,
2023 VA State Extra Column Calculations,https://capmanagementllc.partner.socrata.com/d/krqf-un8i,,https://capmanagementllc.partner.socrata.com/resource/krqf-un8i.json,
county vet pop dens,https://capmanagementllc.partner.socrata.com/d/yvak-sm7r/revisions/1,,https://capmanagementllc.partner.socrata.com/resource/yvak-sm7r:1.json,
Hawaii mp,https://capmanagementllc.partner.socrata.com/d/udhn-3awg,,https://capmanagementllc.partner.socrata.com/resource/udhn-3awg.json,
Franklin to Suffolk,https://capmanagementllc.partner.socrata.com/stories/s/vdzp-tp63/preview,,,
r1,https://capmanagementllc.partner.socrata.com/d/semc-mrap,,https://capmanagementllc.partner.socrata.com/resource/semc-mrap.json,
5.15 Story - Consolidated Hwy Rail Accident Incident,https://capmanagementllc.partner.socrata.com/stories/s/25cw-bsc9,,,
5.10 Highway Rail Incidents Story,https://capmanagementllc.partner.socrata.com/stories/s/duuv-4b8k,,,
4.13 Trespasser Datasets Story,https://capmanagementllc.partner.socrata.com/stories/s/qts9-246n,,,
Logs Test,https://capmanagementllc.partner.socrata.com/d/4hfm-xsnr,,https://capmanagementllc.partner.socrata.com/resource/4hfm-xsnr.json,
Example for summary,https://capmanagementllc.partner.socrata.com/stories/s/axzi-9pw9,,,
Copy of Local Law Story Vertical1212121,https://capmanagementllc.partner.socrata.com/stories/s/cybi-zw76,,,
Local Law Story Vertical,https://capmanagementllc.partner.socrata.com/stories/s/stnz-vj9u/preview,,,
ASC 2020 Map by County,https://capmanagementllc.partner.socrata.com/d/7hec-8hz6,,https://capmanagementllc.partner.socrata.com/resource/7hec-8hz6.json,
Maryland,https://capmanagementllc.partner.socrata.com/stories/s/9afk-6kah,,,
Kentucky,https://capmanagementllc.partner.socrata.com/stories/s/rig7-fqve,,,
Sample FRA Landing page,https://capmanagementllc.partner.socrata.com/stories/s/xth3-xh92/preview,,,
View based on HIGHWAY-RAIL INCIDENTS (By Type Vehicle),https://capmanagementllc.partner.socrata.com/d/mxek-9gs9/revisions/0,,https://capmanagementllc.partner.socrata.com/resource/mxek-9gs9:0.json,
Test Aggregation,https://capmanagementllc.partner.socrata.com/d/8mda-4trx,,https://capmanagementllc.partner.socrata.com/resource/8mda-4trx.json,
Bar Chart by Vehicle Type and Year,https://capmanagementllc.partner.socrata.com/d/auyx-tqum,,https://capmanagementllc.partner.socrata.com/resource/auyx-tqum.json,
Validator Logs,https://capmanagementllc.partner.socrata.com/d/ir2s-fux5/revisions/5,,,
Logs Test,https://capmanagementllc.partner.socrata.com/d/4hfm-xsnr/revisions/251,,,
Validator Logs,https://capmanagementllc.partner.socrata.com/d/ir2s-fux5/revisions/10,,,
Validator Logs,https://capmanagementllc.partner.socrata.com/d/ir2s-fux5/revisions/17,,,
Validator Logs,https://capmanagementllc.partner.socrata.com/d/ir2s-fux5/revisions/3,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/38,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/6,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/47,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/40,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/7,,,
DOT Objective 1.1.4,https://capmanagementllc.partner.socrata.com/d/wbzu-v7jz,,https://capmanagementllc.partner.socrata.com/resource/wbzu-v7jz.json,
View based on Local Law 44,https://capmanagementllc.partner.socrata.com/d/t9cb-ud58,,https://capmanagementllc.partner.socrata.com/resource/t9cb-ud58.json,
222222222,https://capmanagementllc.partner.socrata.com/d/vaip-x6rk,,https://capmanagementllc.partner.socrata.com/resource/vaip-x6rk.json,
Meta Data Schema Example,https://capmanagementllc.partner.socrata.com/d/q8g8-7347/revisions/36,,,
tl_2020_us_county,https://capmanagementllc.partner.socrata.com/d/vnvg-cyi8,,https://capmanagementllc.partner.socrata.com/resource/vnvg-cyi8.json,
County Vet Pop.Alaska,https://capmanagementllc.partner.socrata.com/d/kkq6-ex8x,,https://capmanagementllc.partner.socrata.com/resource/kkq6-ex8x.json,
County Vet Pop_Colorado,https://capmanagementllc.partner.socrata.com/d/ypx4-smqi,,https://capmanagementllc.partner.socrata.com/resource/ypx4-smqi.json,
CMS Ambulatory Surgical Centers and Independent Free Standing Emergency Departments Enrolled in Medicare As Hospital Providers,https://capmanagementllc.partner.socrata.com/d/pit7-fze9,,https://capmanagementllc.partner.socrata.com/resource/pit7-fze9.json,
County Vet Pop_Tennessee,https://capmanagementllc.partner.socrata.com/d/7s6d-4xrn,,https://capmanagementllc.partner.socrata.com/resource/7s6d-4xrn.json,
County Vet Pop_New Mexico,https://capmanagementllc.partner.socrata.com/d/5qfh-vdh6,,https://capmanagementllc.partner.socrata.com/resource/5qfh-vdh6.json,
CMS Accountable Care Organization Participants,https://capmanagementllc.partner.socrata.com/d/g6ep-crwa,,https://capmanagementllc.partner.socrata.com/resource/g6ep-crwa.json,
Gender in Hiring,https://capmanagementllc.partner.socrata.com/stories/s/pkav-ju6y,,,
CMS County-level Aggregate Expenditure and Risk Score Data on Assignable Beneficiaries,https://capmanagementllc.partner.socrata.com/d/rgzs-supj,,https://capmanagementllc.partner.socrata.com/resource/rgzs-supj.json,
Montana,https://capmanagementllc.partner.socrata.com/stories/s/cwtb-2vu6/preview,,,
Embedding code example,https://capmanagementllc.partner.socrata.com/stories/s/hmp2-7yud/preview,,,
Alabama | NCVAS State Summaries,https://capmanagementllc.partner.socrata.com/stories/s/yd42-aq6p,,,
Veteran Population Projection By Period of Service and Year Final,https://capmanagementllc.partner.socrata.com/d/3nv3-fgbv,,https://capmanagementllc.partner.socrata.com/resource/3nv3-fgbv.json,
Veteran Population Projection By Period of Service and Year v2,https://capmanagementllc.partner.socrata.com/d/fjxp-yw3r,,https://capmanagementllc.partner.socrata.com/resource/fjxp-yw3r.json,
NARN5,https://capmanagementllc.partner.socrata.com/d/ffep-53j7/revisions/6,,,
County Maps Joe,https://capmanagementllc.partner.socrata.com/d/u5ed-22qm/revisions/0,,,
View based on NCVAS State Summaries - VA Facilities,https://capmanagementllc.partner.socrata.com/d/6x8p-dwdq,,https://capmanagementllc.partner.socrata.com/resource/6x8p-dwdq.json,
View based on DOT Sprint 01 (Highway-Rail Grade Crossing Accident Data),https://capmanagementllc.partner.socrata.com/d/c7ss-e6by,,https://capmanagementllc.partner.socrata.com/resource/c7ss-e6by.json,
4.13 Fatal Month Day Wednesday,https://capmanagementllc.partner.socrata.com/d/p5pm-f427,,https://capmanagementllc.partner.socrata.com/resource/p5pm-f427.json,
4.13 p4,https://capmanagementllc.partner.socrata.com/d/iy87-q5s6,,https://capmanagementllc.partner.socrata.com/resource/iy87-q5s6.json,
jim is wrong 2.0,https://capmanagementllc.partner.socrata.com/d/g3qb-9yfe,,https://capmanagementllc.partner.socrata.com/resource/g3qb-9yfe.json,
View based on NCVAS State Summaries - Veteran Population Density by County (2018),https://capmanagementllc.partner.socrata.com/d/7sjp-qeit,,https://capmanagementllc.partner.socrata.com/resource/7sjp-qeit.json,
visualization test,https://capmanagementllc.partner.socrata.com/d/pfnz-x4t8,,https://capmanagementllc.partner.socrata.com/resource/pfnz-x4t8.json,
View based on Test GPRA Measure,https://capmanagementllc.partner.socrata.com/d/w3n9-h5u9,,https://capmanagementllc.partner.socrata.com/resource/w3n9-h5u9.json,
Fair Market Rents (2022),https://capmanagementllc.partner.socrata.com/d/se6i-p6vs/revisions/1,,,
OCIO 6.3.2,https://capmanagementllc.partner.socrata.com/d/krrp-zav4,,,
Highway-Rail Grade Crossing Accident Data Railroads,https://capmanagementllc.partner.socrata.com/d/txh2-9t9k,,https://capmanagementllc.partner.socrata.com/resource/txh2-9t9k.json,
Texas Pedestrian,https://capmanagementllc.partner.socrata.com/d/j4ec-gtts,,https://capmanagementllc.partner.socrata.com/resource/j4ec-gtts.json,
4.13 Trespass Fat. By RR Age 60up,https://capmanagementllc.partner.socrata.com/d/ejx5-63cd,,https://capmanagementllc.partner.socrata.com/resource/ejx5-63cd.json,
4.13 Trespass Fat. By RR Age 40to59,https://capmanagementllc.partner.socrata.com/d/wi6t-89pm,,https://capmanagementllc.partner.socrata.com/resource/wi6t-89pm.json,
CA Auto,https://capmanagementllc.partner.socrata.com/d/pyu9-3yed,,https://capmanagementllc.partner.socrata.com/resource/pyu9-3yed.json,
California (H),https://capmanagementllc.partner.socrata.com/stories/s/hd66-i6vw,,,
Texas Pick Up Truck,https://capmanagementllc.partner.socrata.com/d/xbn8-c5na,,https://capmanagementllc.partner.socrata.com/resource/xbn8-c5na.json,
Facilities.Washington.Regional Office,https://capmanagementllc.partner.socrata.com/d/gykg-qfw5,,https://capmanagementllc.partner.socrata.com/resource/gykg-qfw5.json,
VA Facilities.North Dakota.Cemetery,https://capmanagementllc.partner.socrata.com/d/xeh6-5239,,https://capmanagementllc.partner.socrata.com/resource/xeh6-5239.json,
VA Facilities.Nebraska.VA Medical Center,https://capmanagementllc.partner.socrata.com/d/3tcr-aixq,,https://capmanagementllc.partner.socrata.com/resource/3tcr-aixq.json,
VA Facilities.Maine.Vet Center,https://capmanagementllc.partner.socrata.com/d/meg2-2crk,,https://capmanagementllc.partner.socrata.com/resource/meg2-2crk.json,
VA Facilities.Oregon.Vet Center,https://capmanagementllc.partner.socrata.com/d/3y3f-9hd8,,https://capmanagementllc.partner.socrata.com/resource/3y3f-9hd8.json,
VA Facilities.Hawaii.Regional _Office,https://capmanagementllc.partner.socrata.com/d/6iqx-zj4s,,https://capmanagementllc.partner.socrata.com/resource/6iqx-zj4s.json,
VA Facilities.New Hampshire,https://capmanagementllc.partner.socrata.com/d/8fcy-dsij,,https://capmanagementllc.partner.socrata.com/resource/8fcy-dsij.json,
